label,user_id,user_screen_name,user_screen_name_length,user_screen_name_entropy,days_since_creation,has_location,has_description,description_length,description_entropy,has_url,has_utc_offset,has_time_zone,has_lang,contributors_enabled,is_translator,is_translation_enabled,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,favourites_count,followers_count,friends_count,followers_to_friends_ratio,geo_enabled,listed_count,protected,statuses_count,verified,unique_hashtags,avg_hashtags_per_post,hashtags_to_tweets_ratio,unique_languages,unique_sources,source_adv_ratio,source_android_ratio,source_blackberry_ratio,source_ipad_ratio,source_iphone_ratio,source_mac_ratio,source_websites_ratio,source_windows_ratio,source_non_std_ratio,unique_emojis,emoji_ratio,unique_places,places_ratio,top1_place_ratio,top2_place_ratio,top3_place_ratio,duplicate_tweets,duplicate_tweets_ratio,duplicate_replies,duplicate_replies_ratio,min_tweet_length,avg_tweet_length,max_tweet_length,min_tweet_entropy,avg_tweet_entropy,max_tweet_entropy,avg_retweet_count,avg_favorite_count,min_retweet_length,avg_retweet_length,max_retweet_length,min_retweet_entropy,avg_retweet_entropy,max_retweet_entropy,retweets_average_reaction_time,retweets_count,retweets_to_tweets_ratio,self_retweets_count,self_retweets_to_tweets_ratio,top1_rt_count,top2_rt_count,top3_rt_count,top4_rt_count,top5_rt_count,min_reply_length,avg_reply_length,max_reply_length,min_reply_entropy,avg_reply_entropy,max_reply_entropy,replies_count,replies_to_tweets_ratio,self_replies_count,self_replies_to_tweets_ratio,tweets_avg_delta_t,tweets_per_hour_of_day_0,tweets_per_hour_of_day_1,tweets_per_hour_of_day_2,tweets_per_hour_of_day_3,tweets_per_hour_of_day_4,tweets_per_hour_of_day_5,tweets_per_hour_of_day_6,tweets_per_hour_of_day_7,tweets_per_hour_of_day_8,tweets_per_hour_of_day_9,tweets_per_hour_of_day_10,tweets_per_hour_of_day_11,tweets_per_hour_of_day_12,tweets_per_hour_of_day_13,tweets_per_hour_of_day_14,tweets_per_hour_of_day_15,tweets_per_hour_of_day_16,tweets_per_hour_of_day_17,tweets_per_hour_of_day_18,tweets_per_hour_of_day_19,tweets_per_hour_of_day_20,tweets_per_hour_of_day_21,tweets_per_hour_of_day_22,tweets_per_hour_of_day_23,tweets_per_weekday_23,tweets_per_month_1,tweets_per_month_2,tweets_per_month_3,tweets_per_month_4,tweets_per_month_5,tweets_per_month_6,tweets_per_month_7,tweets_per_month_8,tweets_per_month_9,tweets_per_month_10,tweets_per_month_11,tweets_per_month_12,replies_avg_delta_t,replies_per_hour_of_day_0,replies_per_hour_of_day_1,replies_per_hour_of_day_2,replies_per_hour_of_day_3,replies_per_hour_of_day_4,replies_per_hour_of_day_5,replies_per_hour_of_day_6,replies_per_hour_of_day_7,replies_per_hour_of_day_8,replies_per_hour_of_day_9,replies_per_hour_of_day_10,replies_per_hour_of_day_11,replies_per_hour_of_day_12,replies_per_hour_of_day_13,replies_per_hour_of_day_14,replies_per_hour_of_day_15,replies_per_hour_of_day_16,replies_per_hour_of_day_17,replies_per_hour_of_day_18,replies_per_hour_of_day_19,replies_per_hour_of_day_20,replies_per_hour_of_day_21,replies_per_hour_of_day_22,replies_per_hour_of_day_23,replies_per_weekday_23,replies_per_month_1,replies_per_month_2,replies_per_month_3,replies_per_month_4,replies_per_month_5,replies_per_month_6,replies_per_month_7,replies_per_month_8,replies_per_month_9,replies_per_month_10,replies_per_month_11,replies_per_month_12,retweets_avg_delta_t,retweets_per_hour_of_day_0,retweets_per_hour_of_day_1,retweets_per_hour_of_day_2,retweets_per_hour_of_day_3,retweets_per_hour_of_day_4,retweets_per_hour_of_day_5,retweets_per_hour_of_day_6,retweets_per_hour_of_day_7,retweets_per_hour_of_day_8,retweets_per_hour_of_day_9,retweets_per_hour_of_day_10,retweets_per_hour_of_day_11,retweets_per_hour_of_day_12,retweets_per_hour_of_day_13,retweets_per_hour_of_day_14,retweets_per_hour_of_day_15,retweets_per_hour_of_day_16,retweets_per_hour_of_day_17,retweets_per_hour_of_day_18,retweets_per_hour_of_day_19,retweets_per_hour_of_day_20,retweets_per_hour_of_day_21,retweets_per_hour_of_day_22,retweets_per_hour_of_day_23,retweets_per_weekday_23,retweets_per_month_1,retweets_per_month_2,retweets_per_month_3,retweets_per_month_4,retweets_per_month_5,retweets_per_month_6,retweets_per_month_7,retweets_per_month_8,retweets_per_month_9,retweets_per_month_10,retweets_per_month_11,retweets_per_month_12
legit,778521612509409280,megabeets_,10,2.8464393446710154,1442,0.0,1.0,157,4.404229165927058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8110,3292,316,10.417721518657666,0.0,37,0.0,717,0.0,12,0.08,0.016736401673406745,4,3,0.0,0.5342465753424658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.22602739726027396,0,0.0,0.0,0.0,0.0,0,0.0,2,0.015151515150367308,34,127.85714285714286,146,4.205109900073869,4.755422301656482,5.249814762543668,41.357142857142854,101.0,71,133.75925925925927,146,4.14049209500978,4.660538152331945,5.133471736089272,15028.944444444445,54,0.07531380753033035,1,0.001394700139450562,11,7,5,4,3,12,94.53030303030303,145,4.537201636841333,5.079274396689506,5,132,0.18410041840747418,3.2516291673878226,0.004535047653197311,1481286.4285714286,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,3,2,2,1,0,0,0,0,0,3,0,3,2,1,3,1,1,0,0,0,0,3,194304.7196969697,0,0,0,0,2,8,10,11,14,9,2,6,8,2,4,6,8,6,7,11,8,9,1,0,13,17,20,18,11,22,4,5,3,0,7,4,21,484790.962962963,0,0,0,0,0,1,0,1,2,5,1,4,3,1,5,6,6,8,3,5,2,1,0,0,7,2,6,7,7,12,5,6,2,0,3,1,3
legit,905791825549582336,astrokirsten,12,3.0849625007211556,1090,1.0,1.0,105,4.196430148923458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34854,13340,999,13.353353353219687,1.0,160,0.0,12567,0.0,7,0.04,0.0005570144028005435,5,3,0.0,0.6759776536312849,0.0,0.01675977653631285,0.0,0.0,0.0,0.0,0.0,12,0.17318435754189945,0,0.0,0.0,0.0,0.0,6,0.1276595744409235,20,0.1515151515036731,18,92.06382978723404,140,3.2810361125534233,4.589628842227772,5.047045700125594,8.02127659574468,76.12765957446808,55,129.1904761904762,144,4.197594030535719,4.48075300590054,4.7794468556794465,18890.85714285714,21,0.0016710432084016302,0,0.0,2,1,1,1,1,11,65.13636363636364,140,4.152231960677079,4.8001554171240315,4,132,0.010503700167095962,3.085055102756477,0.00024548858938123834,17657.08510638298,6,8,3,2,2,0,3,7,4,4,2,1,1,0,0,0,0,0,0,0,0,1,3,0,7,0,0,0,0,0,0,0,47,0,0,0,0,6491.636363636364,3,20,14,4,10,2,1,11,11,7,10,10,7,4,1,0,0,0,0,0,0,2,7,8,27,0,0,0,0,0,0,0,132,0,0,0,0,34174.857142857145,4,2,2,2,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,4,0,0,0,0,0,0,0,21,0,0,0,0
legit,76937259,mikrotik_com,12,2.9182958340544896,3995,1.0,1.0,29,3.840402546702506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796,33391,12,2782.5833310145135,1.0,233,0.0,2932,1.0,11,0.06,0.0037517053205874773,7,4,0.0,0.0,0.0,0.0,0.04678362573099415,0.0,0.0,0.0,0.005847953216374269,17,0.3157894736842105,1,0.005847953216374269,1.0,0.0,0.0,2,0.03846153845414201,6,0.050420168062989906,23,111.75,144,3.849223912390625,4.638674563986452,5.230685028300929,13.942307692307692,55.84615384615385,75,134.6551724137931,144,4.333760930621915,4.695772353066766,5.019138238654042,234486.27586206896,29,0.009890859481548804,0,0.0,2,2,1,1,1,18,92.27731092436974,144,4.571005290753485,5.372551322455385,7,119,0.04058663028635544,3.6818808028034042,0.001255757436149675,469992.5961538461,0,0,0,0,0,0,0,6,13,8,3,7,5,3,4,2,0,0,0,0,1,0,0,0,1,5,5,9,5,3,4,3,3,0,0,6,9,209027.243697479,0,0,0,0,1,0,6,4,27,25,11,17,11,9,6,1,1,0,0,0,0,0,0,0,0,20,31,25,12,1,4,1,7,0,0,11,7,843096.0689655172,0,0,0,0,0,0,0,4,11,1,3,2,3,4,0,1,0,0,0,0,0,0,0,0,0,3,6,3,1,0,2,6,4,0,0,2,2
legit,8307912,_inside,7,2.5216406363433186,4761,1.0,1.0,100,4.227347937786435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20417,55024,1531,35.93990855626428,1.0,1300,0.0,12969,0.0,3,0.015,0.00023132084200768653,6,5,0.0,0.0,0.0,0.0,0.009009009009009009,0.04504504504504504,0.0,0.0,0.9369369369369369,15,0.15315315315315314,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,26,95.4074074074074,140,4.079986855772667,4.523417862142459,4.808329388434263,13.185185185185185,206.74074074074073,37,122.66292134831461,143,4.077715447225512,4.5538479647365975,5.179397618474477,347205.59550561797,89,0.0068625183128947,0,0.0,7,7,4,4,3,10,88.5,140,4.293851860019718,4.878405411022474,12,84,0.006476983576215223,3.121928094887362,0.00024072234519893242,118579.18518518518,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,6,3,3,3,1,1,1,1,0,0,0,0,0,0,12,15,0,0,0,0,38102.357142857145,2,0,1,1,1,1,0,0,0,0,0,0,6,11,18,4,9,4,9,3,5,5,2,2,3,0,0,0,0,0,0,45,39,0,0,0,0,36577.370786516854,2,6,4,6,1,0,0,0,0,0,0,1,4,5,8,6,4,11,6,8,7,3,6,1,6,0,0,0,0,0,0,46,43,0,0,0,0
legit,1870044535,taeluralexis,12,3.0849625007211556,2543,1.0,1.0,126,4.490459241176104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150030,46128,5027,9.176049333580314,1.0,536,0.0,50945,0.0,5,0.025,9.814505839629049e-05,3,2,0.0,0.0,0.0,0.0,0.532258064516129,0.0,0.0,0.0,0.0,23,0.5376344086021505,0,0.0,0.0,0.0,0.0,0,0.0,28,0.1647058823432526,38,120.1875,144,4.137924318996935,4.499992386671332,4.789951649260126,10.1875,238.6875,74,129.35714285714286,144,4.231012765368614,4.5664770893138105,4.97588292623511,79944.85714285714,14,0.00027480616350961334,1,1.9629011679258097e-05,2,1,1,1,1,13,79.68235294117648,148,4.251404151101653,4.886546136700335,17,170,0.0033369319854738766,3.1556390622295662,6.194207600802722e-05,101925.25,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,2,1,1,1,0,0,0,0,0,0,0,16,0,0,0,0,10046.105882352942,13,4,6,3,3,5,2,2,0,0,0,0,2,2,7,1,3,8,8,35,11,20,19,16,20,0,0,0,0,0,0,0,170,0,0,0,0,89524.0,0,0,4,2,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0
legit,3192135826,slawekja,8,2.75,1960,0.0,1.0,140,4.844692635885684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,534,1776,270,6.577777777534156,0.0,25,0.0,577,0.0,31,0.44,0.053726169843089665,4,2,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,52,129.90625,140,4.483435631311394,4.745179769273509,4.9856283892543685,6.0625,11.90625,75,129.10526315789474,146,4.3413059470570845,4.765156890301268,5.33529223424046,22199.666666666668,57,0.09878682842116487,0,0.0,12,5,4,3,3,34,123.26126126126127,144,4.690964342808638,5.285594509818018,6,111,0.19237435008332107,3.9285806732186965,0.006808632015858943,1089599.34375,0,0,0,0,0,0,0,0,4,4,5,3,1,0,2,2,3,1,1,4,1,1,0,0,5,3,1,2,7,3,4,0,1,3,4,2,2,358954.0900900901,0,0,0,0,0,0,2,3,5,4,9,2,0,9,8,6,4,1,11,11,17,11,3,5,14,6,5,3,25,5,5,2,6,12,15,17,10,741391.1228070175,0,0,0,0,0,1,1,0,3,7,2,5,6,4,7,6,5,2,5,2,0,0,1,0,2,2,3,1,14,15,3,1,0,5,11,2,0
legit,2880915400,sp3zn45,7,2.807354922057604,2116,1.0,1.0,79,4.344086434047999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2848,262,397,0.6599496221496234,1.0,15,0.0,1338,0.0,65,0.585,0.0485799701042707,6,2,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,30,71.26666666666667,140,4.076139155817885,4.646038274492764,4.923458308482427,1.0666666666666667,7.133333333333334,39,126.99450549450549,154,3.5302989583407363,4.664013742071532,5.215598595162013,56337.181318681316,182,0.13602391629195798,0,0.0,29,16,9,4,4,30,44.666666666666664,69,4.094088628301345,4.1956232845746815,0,3,0.0022421524663509555,4.015061012203069,0.003000792983686892,886697.1333333333,0,0,0,0,1,3,0,1,1,0,1,2,0,0,0,3,0,0,0,2,1,0,0,0,4,1,1,11,0,1,0,0,0,0,0,1,0,2192421.3333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,84404.92857142857,5,1,1,0,0,3,2,6,8,12,15,13,15,8,8,16,4,8,12,17,12,4,7,5,34,22,8,23,15,5,0,0,0,0,0,15,94
legit,1118902318492262400,emailrepio,10,2.9219280948873623,502,1.0,1.0,159,4.379039189727392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,387,476,3,158.66666613777778,0.0,5,0.0,100,0.0,7,0.1,0.06999999999300001,1,4,0.0,0.0,0.0,0.0,0.05194805194805195,0.0,0.0,0.0,0.0,1,0.012987012987012988,0,0.0,0.0,0.0,0.0,2,0.09999999995,1340,23.508771925700216,40,119.0,140,4.174360144607777,4.64637258405677,4.888714027310063,3.45,10.15,76,133.69565217391303,140,4.325259663352833,4.711252137610298,5.249833982451046,65672.13043478261,23,0.22999999997700002,0,0.0,5,4,2,2,2,25,59.50877192982456,140,4.36029584143293,4.873151485206239,7,57,0.569999999943,3.925136005759534,0.039251360053670206,1792371.55,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,3,1,1,3,0,1,3,1,1,2,4,2,1,2,1,1,2,2,1,2,1,1,554996.8771929825,1,0,0,8,1,5,0,0,0,0,0,0,0,1,2,14,7,3,4,4,0,5,1,1,7,2,0,0,3,2,26,5,13,1,4,1,0,1755898.347826087,0,2,0,1,0,0,0,0,0,0,1,0,0,2,3,3,1,1,2,0,2,3,1,1,3,1,5,0,0,2,1,0,4,6,4,0,0
legit,13332232,bketelsen,9,2.6416041678685933,4587,1.0,1.0,122,4.4107989915082015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,92174,16034,3081,5.204154495276845,1.0,506,0.0,46179,0.0,18,0.105,0.00038978756577656736,8,3,0.0,0.0,0.0,0.11494252873563218,0.28160919540229884,0.0,0.0,0.0,0.0,3,0.04597701149425287,0,0.0,0.0,0.0,0.0,0,0.0,8,0.06299212597929196,14,92.0,140,3.3001946428885267,4.4793195672602115,5.039214786608026,2.148936170212766,20.5531914893617,36,129.53846153846155,140,4.083274571476652,4.633563370718831,5.662182794587362,52484.96153846154,26,0.0005630264838994861,0,0.0,3,2,2,2,1,8,63.91338582677165,140,4.145458219443006,5.024035315998434,7,127,0.002750167825201336,2.9219280948873623,6.3273957748906e-05,41761.0,1,1,2,1,0,0,0,0,0,0,1,3,0,2,1,1,4,6,2,5,3,3,7,4,2,0,0,0,0,0,0,2,45,0,0,0,0,15942.590551181102,7,10,2,0,0,0,0,0,0,3,2,5,3,8,3,9,9,8,7,10,14,11,7,9,10,0,0,0,0,0,0,7,120,0,0,0,0,76091.53846153847,4,3,1,0,0,0,0,0,0,1,1,2,0,3,0,1,1,0,1,2,1,1,4,0,3,0,0,0,0,0,0,2,24,0,0,0,0
legit,1073952395397398528,loosesecurity,13,3.238901256602631,626,1.0,1.0,95,4.161099153097237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,6422,12,535.1666662206944,0.0,70,0.0,1677,0.0,7,0.035,0.004174120453165331,2,3,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.035,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,11,119.81818181818181,146,3.2776134368191165,4.5035268246055855,4.892973165502516,15.136363636363637,61.75,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,112.15384615384616,140,4.505624569855179,5.091181872416197,11,156,0.09302325581339879,3.321928094887362,0.0019808754292591256,334936.20454545453,1,1,0,0,0,0,0,1,0,2,2,4,7,4,4,1,1,0,3,2,1,1,2,7,4,0,0,9,3,12,6,12,2,0,0,0,0,95143.28846153847,5,3,2,0,0,0,0,1,3,4,5,9,8,14,12,19,6,19,7,9,12,2,4,12,21,0,0,59,5,51,14,22,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
legit,37098877,bxsays,6,2.2516291673878226,4141,1.0,1.0,157,4.567249015089455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138,970,383,2.5326370756518894,0.0,35,0.0,295,0.0,36,0.29,0.122033898300948,1,5,0.0,0.011695906432748537,0.0,0.0,0.0,0.0,0.0,0.0,0.029239766081871343,1,0.005847953216374269,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,30,101.9375,144,3.45697902956104,4.370502559291674,4.966311730421863,2.6964285714285716,4.473214285714286,48,124.41379310344827,140,3.9138583463760606,4.586794834862716,4.9916974167606964,36693.620689655174,29,0.09830508474243034,0,0.0,5,2,2,2,1,43,112.94915254237289,148,4.4204299705937045,4.924861899560462,1,59,0.19999999999322032,3.8558976050432503,0.013070839338686583,2462484.6160714286,3,4,5,6,4,2,3,2,0,0,1,1,5,4,2,13,7,10,2,7,9,8,7,7,11,12,15,5,5,6,6,22,12,8,8,7,6,4719307.0,2,1,0,0,2,3,1,0,0,0,0,1,1,0,7,3,2,6,8,5,10,4,3,0,13,18,8,2,2,2,1,9,10,1,0,3,3,5097996.620689655,0,1,2,2,0,0,1,0,0,0,0,0,1,2,6,3,4,0,1,4,0,0,1,1,3,3,7,3,2,2,1,4,2,0,0,3,2
legit,19721574,gladstein,9,3.169925001442312,4233,1.0,1.0,129,4.473810496641567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8218,15901,2273,6.995600527905871,1.0,342,0.0,47445,1.0,19,0.12,0.0004004636948044261,4,2,0.0,0.0,0.0,0.0,0.972972972972973,0.0,0.0,0.0,0.0,2,0.05405405405405406,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,59,99.5,140,4.5747244125828095,4.587592709855845,4.600461007128881,1.5,3.5,48,136.0,144,4.08086258909334,4.493440952094482,5.052818947295416,29452.80981595092,163,0.003435556960690603,0,0.0,17,7,4,3,3,22,114.88571428571429,140,4.678589951699846,5.02288464110574,0,35,0.0007376962799028902,3.7544418457133446,7.9132508076985e-05,76356.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9924.542857142857,4,3,1,2,3,5,9,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,1,24,0,0,0,0,0,0,0,35,0,0,0,0,2170.0858895705524,4,14,7,7,12,14,6,6,0,0,0,0,0,0,3,13,4,9,4,8,30,11,8,3,12,0,0,0,0,0,0,0,163,0,0,0,0
legit,16356796,charliejane,11,3.0957952550009344,4366,1.0,1.0,79,4.313902780125989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,216900,49000,30029,1.6317559692292012,0.0,1541,0.0,634,1.0,5,0.025,0.007886435331105892,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07482993197278912,21,0.1836734693877551,0,0.0,0.0,0.0,0.0,2,0.046511627896160083,6,0.057692307686760355,30,119.0,140,4.283661797973144,4.575840148731822,5.001391419375568,64.76744186046511,444.06976744186045,43,130.54716981132074,147,4.144417883102941,4.5071941741491575,5.112466926979812,75691.92452830188,53,0.08359621450972246,2,0.003154574132442357,2,2,2,2,2,15,96.91346153846153,142,4.402695345184283,4.897106215500076,26,104,0.16403785488700257,3.6402239289418516,0.005741678121268825,50083.11627906977,2,2,7,4,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,1,4,4,1,1,3,0,0,0,0,0,0,6,37,0,0,0,0,20711.26923076923,2,1,37,10,2,3,2,0,0,0,0,0,0,0,0,3,7,8,16,5,0,8,0,0,16,0,0,0,0,0,0,20,84,0,0,0,0,36121.84905660377,2,3,7,8,0,0,0,0,0,0,0,0,0,0,0,5,6,4,9,5,2,2,0,0,1,0,0,0,0,0,0,9,44,0,0,0,0
legit,68746721,fchollet,8,2.75,4025,1.0,1.0,100,4.2965311367388646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6493,209407,641,326.68798751440426,1.0,3587,0.0,14399,1.0,7,0.05,0.0004861448711712715,4,2,0.0,0.503030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.012121212121212121,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,24,119.80263157894737,144,3.6565647621309543,4.4543990293122615,5.148387322376852,57.46052631578947,369.0394736842105,58,132.4857142857143,144,4.272117301220801,4.608334287832802,4.911532109975025,21331.457142857143,35,0.0024307243558563574,0,0.0,4,2,2,2,1,18,112.13483146067416,140,4.436313904751505,5.4212603691161565,55,89,0.006180984790606166,3.6416041678685938,0.00025290674129217755,31445.223684210527,2,5,4,4,3,3,2,0,0,0,0,0,1,0,0,0,6,10,6,10,8,4,2,6,12,0,0,0,0,0,0,18,58,0,0,0,0,27057.685393258427,3,2,2,4,10,9,2,1,0,0,0,0,1,0,7,1,2,11,6,7,2,6,2,11,10,0,0,0,0,0,0,21,68,0,0,0,0,66739.65714285715,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,6,3,8,3,1,1,2,2,7,0,0,0,0,0,0,4,31,0,0,0,0
legit,102080846,thatandromeda,13,3.0269868333592873,3892,1.0,1.0,159,4.6540317135319755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4586,7145,2069,3.453359110664798,0.0,461,0.0,86158,0.0,20,0.11,0.00023213166508040669,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43636363636363634,2,0.01818181818181818,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,37,89.84210526315789,140,4.16398989520539,4.455965537267522,4.6583449093939,0.8421052631578947,10.68421052631579,41,127.31111111111112,144,3.353723890386976,4.50913047832911,4.878052552895975,2828784.011111111,90,0.0010445924928618301,0,0.0,2,2,2,2,2,13,82.37362637362638,140,4.213613828603626,4.920499871406495,6,91,0.0010561990761158505,3.093069207771891,3.589996527045117e-05,60714.21052631579,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,1,2,4,0,0,4,0,0,0,0,0,0,0,19,0,0,0,0,14295.54945054945,11,3,9,3,0,0,0,0,0,0,0,0,8,1,1,3,9,7,7,5,9,8,1,6,28,0,0,0,0,0,0,0,91,0,0,0,0,13867.68888888889,9,4,3,2,0,0,0,0,0,0,0,0,8,9,4,8,12,6,1,6,8,7,0,3,17,0,0,0,0,0,0,0,90,0,0,0,0
legit,1051016109913202689,ac1dgoddess,11,2.8453509366224368,690,1.0,1.0,149,4.962859059499117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53802,19237,3611,5.327333148697515,0.0,204,0.0,12364,0.0,14,0.075,0.0011323196376568,2,2,0.0,0.0,0.0,0.0,0.9861111111111112,0.0,0.0,0.0,0.0,22,0.6805555555555556,0,0.0,0.0,0.0,0.0,0,0.0,26,0.2113821138039527,29,109.57142857142857,144,4.260801085242036,4.522280321468361,4.773621749282529,3.3333333333333335,85.57142857142857,42,117.42857142857143,148,4.014415524693378,4.434140457765604,5.149949536095168,31247.375,56,0.0045292785506272,0,0.0,3,2,2,2,2,14,81.40650406504065,148,4.312262249293998,5.119518187371187,9,123,0.009948236816556173,2.6709505944546685,0.00021602641495086606,66064.47619047618,0,0,0,0,0,0,1,0,0,0,0,1,3,1,5,3,4,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,21,0,0,0,0,11351.105691056911,0,2,0,0,0,0,5,0,0,0,0,2,11,19,30,18,9,1,5,9,2,0,1,9,8,0,0,0,0,0,0,0,123,0,0,0,0,18917.303571428572,3,0,1,0,0,0,1,0,0,0,0,0,3,9,9,10,5,5,1,6,1,0,1,1,4,0,0,0,0,0,0,0,56,0,0,0,0
legit,19270171,sarahbmyers,11,2.913977073182753,4242,1.0,1.0,33,4.187889194919351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3867,2930,1282,2.285491419638959,0.0,109,0.0,3619,0.0,10,0.085,0.0027631942525483196,3,4,0.0,0.0,0.0,0.0,0.1597222222222222,0.0,0.0,0.0,0.034722222222222224,6,0.041666666666666664,0,0.0,0.0,0.0,0.0,0,0.0,10,0.11904761903344672,43,122.13333333333334,140,3.931737719667437,4.53742892669209,5.068241583892495,3.033333333333333,13.25,82,137.42857142857142,144,4.260875951666998,4.51900523978281,4.904649851740455,55734.482142857145,56,0.015473887814270589,0,0.0,3,2,2,2,2,15,89.54761904761905,140,4.350146489312215,4.940784155347016,25,84,0.023210831721405884,3.572623663895163,0.0009871853174593234,3586930.533333333,3,2,1,3,1,0,2,0,0,0,0,0,1,0,1,3,5,3,8,12,4,2,6,3,2,1,12,5,8,4,0,5,1,0,0,6,18,2566482.9404761903,3,2,2,4,2,0,0,0,0,0,0,0,0,0,1,4,2,7,10,10,11,6,9,11,2,1,10,16,18,13,0,1,0,0,0,7,18,271592.1964285714,6,1,2,2,1,1,1,0,0,0,0,1,1,2,4,2,4,7,7,4,4,4,1,1,3,7,9,6,5,4,0,0,0,0,0,7,18
legit,532672756,carolineha_,11,3.2776134368191165,3086,1.0,1.0,135,4.879365764311721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34018,6744,1108,6.086642599223046,1.0,176,0.0,2400,1.0,2,0.01,0.0008333333333298611,5,3,0.0,0.0,0.0,0.0,0.6464088397790055,0.0,0.0,0.0,0.0,20,0.24861878453038674,0,0.0,0.0,0.0,0.0,0,0.0,4,0.03773584905304379,8,95.01333333333334,144,3.0,4.295795951875958,4.92340325647121,13.213333333333333,92.48,57,131.73684210526315,140,4.203173295049284,4.52150585012394,4.737845867511409,14776.842105263158,19,0.007916666666633682,0,0.0,5,2,1,1,1,5,64.29245283018868,140,4.079409014077622,4.954522345817439,30,106,0.04416666666648264,2.3219280948873626,0.00096747003953237,64264.306666666664,4,8,7,4,2,0,0,0,0,0,0,0,0,2,1,1,5,10,2,3,6,6,11,3,10,0,0,0,0,0,7,31,37,0,0,0,0,45066.5,3,12,11,6,3,1,0,0,0,0,0,0,0,0,0,0,7,10,7,2,12,9,12,11,27,0,0,0,0,0,13,39,54,0,0,0,0,243124.05263157896,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,3,5,1,0,1,0,0,0,0,0,0,3,6,10,0,0,0,0
